hk_meter,reading_ts,load_dts,record_source,hashdiff,kwh_value,quality_flag
858fa9339f4ae3b19319e0c98471305a,2026-01-01 05:45:00,2026-03-06 02:13:39.706962,SYN,d29efc182a9cc01dca21f254371d13f3,35.73,EST
858fa9339f4ae3b19319e0c98471305a,2026-01-01 00:00:00,2026-03-06 02:13:39.706962,SYN,38e13e05af94e6f4285dc8ba84ceea15,34.42,OK
b6bc2ff3f6c5421889a6e1e3232941aa,2026-01-01 00:15:00,2026-03-06 02:13:39.706962,SYN,c64732a77ec5ae2ade4d2374adff584a,40.48,OK
a5a8b56241675cad003bb83e2c551c88,2026-01-01 00:15:00,2026-03-06 02:13:39.706962,SYN,41c4a72871138b4837213104592cd7db,22.66,OK
03fdb4a74143041ff3cc3add54d19fd9,2026-01-01 00:15:00,2026-03-06 02:13:39.706962,SYN,6bd94a0e36521840b4b179afb871df1b,12.6,OK
4e4d4b9730898ea4e08d4e3e55b9d266,2026-01-01 00:15:00,2026-03-06 02:13:39.706962,SYN,cba418494d4a31301eb75655df915733,6.98,OK
a604382c4cf08bf6823c44c52a628a70,2026-01-01 00:15:00,2026-03-06 02:13:39.706962,SYN,c444b5225918d99daada8c5b620f5b85,10.52,OK
800f55e8a57f35a25b70fd32b422bd8f,2026-01-01 00:15:00,2026-03-06 02:13:39.706962,SYN,d5c2a8aa29edea97e4b3d5e139c29490,13.84,OK
ba87672ca630535a6bbedbcb20ea1438,2026-01-01 00:15:00,2026-03-06 02:13:39.706962,SYN,bed8b74b3883d350a20af08de7678ac0,36.9,OK
d459652144373eb7f83c2b11cca2d317,2026-01-01 00:15:00,2026-03-06 02:13:39.706962,SYN,59b5b74670a140c4376b51bfcfe100ca,18.05,OK
bfb39e69696ec4a03cf7ab4c5ac50488,2026-01-01 00:30:00,2026-03-06 02:13:39.706962,SYN,00717bb2aa563c5ef945c7a29c12b5e4,35.64,OK
6185fa7ea83b73ec408b03acd6227e63,2026-01-01 00:30:00,2026-03-06 02:13:39.706962,SYN,b4a5ee71dff65c1ad0abf43b7808f5c5,22.69,OK
3b59c6bbad31327de76453a4150d8579,2026-01-01 00:30:00,2026-03-06 02:13:39.706962,SYN,86c4e1fac0fa9aac58e7b3ed0e0cecd0,38.3,EST
6ee372acc0312239e8ca73ea66a3229b,2026-01-01 00:30:00,2026-03-06 02:13:39.706962,SYN,0f058793bfc882b30f62ad76ab5b6c76,10.62,OK
a91009d7da53061afec1cd610e5e51fe,2026-01-01 00:30:00,2026-03-06 02:13:39.706962,SYN,2039fb9032b65b7d67cb2645f045a87d,34.38,OK
d4013c0d4277b6c6be6ab5a7bef0f2a6,2026-01-01 00:30:00,2026-03-06 02:13:39.706962,SYN,427de800774f93894bab914d6dd5866b,10.23,OK
d69f262c7171f570f7e0cbff89912137,2026-01-01 00:30:00,2026-03-06 02:13:39.706962,SYN,4921de1943ed87f26dcdb3c1125ffadd,9.26,OK
b6bc2ff3f6c5421889a6e1e3232941aa,2026-01-01 00:45:00,2026-03-06 02:13:39.706962,SYN,5f338c318ae184c02793eea20046e888,35.1,OK
03fdb4a74143041ff3cc3add54d19fd9,2026-01-01 00:45:00,2026-03-06 02:13:39.706962,SYN,3b5c518c95399c49389f4766c956b74f,40.5,OK
9cd9debad56855170d7fda91fc3e84ca,2026-01-01 00:45:00,2026-03-06 02:13:39.706962,SYN,d09c7b4730e0b29bb9db64e3115644f0,26.96,OK
a604382c4cf08bf6823c44c52a628a70,2026-01-01 00:45:00,2026-03-06 02:13:39.706962,SYN,4c5539f4d73cb84074522d47bf4d3fc6,26.41,OK
800f55e8a57f35a25b70fd32b422bd8f,2026-01-01 00:45:00,2026-03-06 02:13:39.706962,SYN,e0b12a02a17dc826077b16d3a9bfd5ff,39.93,OK
f1ce828e1ac9557e02dc8ba772d394e1,2026-01-01 00:45:00,2026-03-06 02:13:39.706962,SYN,6fd5d219eae7a7ffda25308f892711ab,19.13,OK
72488ac84e327635924936afc3d779e1,2026-01-01 00:45:00,2026-03-06 02:13:39.706962,SYN,f62f42d3b78baeb155f45c5691cb01c7,30.24,OK
fad88d6f69074a7d68d65c964ef13306,2026-01-01 01:00:00,2026-03-06 02:13:39.706962,SYN,dd5c9b7c41eb859caef5381f328f9063,28.21,OK
39693f661154ab6ff4dfebbf107643cf,2026-01-01 01:00:00,2026-03-06 02:13:39.706962,SYN,110b3b3b508c0c09de5685a0275d4cb5,22.88,OK
f0d78868da75f9bf4b20dde8c07a9ce1,2026-01-01 01:00:00,2026-03-06 02:13:39.706962,SYN,35c012626d41319d217eac0d19144476,20.07,OK
44ae5b318b9fe3e1cf56c5850ceb22e2,2026-01-01 01:00:00,2026-03-06 02:13:39.706962,SYN,a3c30e94574d8cf94bad343d352dbec4,37.15,OK
5f04b36aab0c0147bd31c24e3ae00f1c,2026-01-01 01:00:00,2026-03-06 02:13:39.706962,SYN,cde23a71df97de4f4693f7e780ccee4f,40.59,OK
c9e0e9af64154fcf3dd343f8c6b9df75,2026-01-01 01:15:00,2026-03-06 02:13:39.706962,SYN,c9cf0dd22a17692a1d747f121695d97a,12.96,OK
959578c0ad7f74b1a7c03b64985ea967,2026-01-01 01:15:00,2026-03-06 02:13:39.706962,SYN,9c8b128fdee3df2430f9d1b60e843a42,31.54,OK
f0d78868da75f9bf4b20dde8c07a9ce1,2026-01-01 01:15:00,2026-03-06 02:13:39.706962,SYN,a800a9c345debab248ca493da540b855,11.94,OK
858fa9339f4ae3b19319e0c98471305a,2026-01-01 01:15:00,2026-03-06 02:13:39.706962,SYN,fa1f75d7575326af56613970e48ca632,30.74,OK
9ed67956571f4658ee9a6d6931d6a4cd,2026-01-01 01:15:00,2026-03-06 02:13:39.706962,SYN,3c0ddbd4eb08b90a92c134375178afbb,22.68,OK
e57bfce3281114298a81d8844c02947e,2026-01-01 01:30:00,2026-03-06 02:13:39.706962,SYN,cb51cfb74c9798e9c69124cea157a4c8,9.57,OK
bfb39e69696ec4a03cf7ab4c5ac50488,2026-01-01 01:30:00,2026-03-06 02:13:39.706962,SYN,fac0143b031a5230700d965d87ef87e5,37.69,OK
e9919cf245116cc5bd66ffb876b92aa1,2026-01-01 01:30:00,2026-03-06 02:13:39.706962,SYN,8cfa333ae6eba59f58895aae967b88e4,16.23,OK
3b59c6bbad31327de76453a4150d8579,2026-01-01 01:30:00,2026-03-06 02:13:39.706962,SYN,082f3138d7113cd017f5dfab61bd7e84,24.98,OK
adbc7dd07624f2f5a10ac347b3e82037,2026-01-01 01:30:00,2026-03-06 02:13:39.706962,SYN,3a035f2f24b623ae2b76c7e9d3dbce7a,16.99,OK
0f55629e27434687cc60fff810aed046,2026-01-01 01:30:00,2026-03-06 02:13:39.706962,SYN,e0a969a3a41a9832b6d5d1e38192d9f4,9.41,OK
7b77c43c2c75df6f32568deb07afebf6,2026-01-01 01:30:00,2026-03-06 02:13:39.706962,SYN,075419d725a2f7d0d5e89f3c203c433c,7.22,OK
d69f262c7171f570f7e0cbff89912137,2026-01-01 01:30:00,2026-03-06 02:13:39.706962,SYN,ae28a9ecd845ded58449483864ceeb15,11.26,OK
8d69f9d3ee1f8eeb40685ce2a2761e2b,2026-01-01 01:45:00,2026-03-06 02:13:39.706962,SYN,457d70bb43d2bd117a0b3c52a94f99f7,18.58,OK
a604382c4cf08bf6823c44c52a628a70,2026-01-01 01:45:00,2026-03-06 02:13:39.706962,SYN,0ef173a4ef83c41379dfbcaa4dbd8577,12.85,OK
e57bfce3281114298a81d8844c02947e,2026-01-01 02:00:00,2026-03-06 02:13:39.706962,SYN,80884c705cd379552a3c6803eac05616,10.5,OK
5e33cdf859ea46e7088d5834edde5cb3,2026-01-01 02:00:00,2026-03-06 02:13:39.706962,SYN,d956dcc310d37235a7ecb7a564e27086,12.42,OK
7a50297070295c2d66e5ca6ecc8731d2,2026-01-01 02:00:00,2026-03-06 02:13:39.706962,SYN,9a4a2cfd0540135fd67412c2c97026cc,18.73,OK
7b77c43c2c75df6f32568deb07afebf6,2026-01-01 02:00:00,2026-03-06 02:13:39.706962,SYN,a64221bcbf78bf0fc7d177bee5c0e099,38.81,OK
6fdef3613dccbec4fccfdc5d257064cf,2026-01-01 02:00:00,2026-03-06 02:13:39.706962,SYN,b083a34dedbeceaec0f7aa22872bf4e0,13.28,OK
f077c0bb2e4e63cc188cdc474a865502,2026-01-01 02:15:00,2026-03-06 02:13:39.706962,SYN,1486a0cbe99ac939bc0276845a5c3686,18.79,OK
1aeb0be34e225ed98d8a6ccea67311aa,2026-01-01 02:15:00,2026-03-06 02:13:39.706962,SYN,58f0990ade5983ca024269b04f691384,14.09,OK
a474410be9a439272665dca1281b7925,2026-01-01 02:15:00,2026-03-06 02:13:39.706962,SYN,b25106d222b6a2944d0e941c03f213de,9.74,OK
3b59c6bbad31327de76453a4150d8579,2026-01-01 02:15:00,2026-03-06 02:13:39.706962,SYN,410f096657eb7536fa40527c08f01039,30.05,OK
69b3a5658ae467cd3f719c2f7edc1b68,2026-01-01 02:15:00,2026-03-06 02:13:39.706962,SYN,1786847b9d2d1ac4e05072a8c8d71afe,25.33,OK
6ee372acc0312239e8ca73ea66a3229b,2026-01-01 02:15:00,2026-03-06 02:13:39.706962,SYN,d22ad4a3bb2dc40570378ed064c7b0a9,5.63,OK
a91009d7da53061afec1cd610e5e51fe,2026-01-01 02:15:00,2026-03-06 02:13:39.706962,SYN,8bbbc9a613767377265cd3df6ea5d241,35.87,OK
d4013c0d4277b6c6be6ab5a7bef0f2a6,2026-01-01 02:15:00,2026-03-06 02:13:39.706962,SYN,ae4ed18cb36161f5493f2716dc6eb32c,12.87,OK
1d5bfad9334ac3740f59c76bfa4cab71,2026-01-01 02:15:00,2026-03-06 02:13:39.706962,SYN,581df84fb800aa2bd4af9e3a8be0a471,23.33,OK
d69f262c7171f570f7e0cbff89912137,2026-01-01 02:15:00,2026-03-06 02:13:39.706962,SYN,28f7a5a0deb697f6418a38ae35b0b925,25.71,OK
e57bfce3281114298a81d8844c02947e,2026-01-01 02:30:00,2026-03-06 02:13:39.706962,SYN,21d4f74350ae15351ae1eef858452afe,32.84,OK
1aeb0be34e225ed98d8a6ccea67311aa,2026-01-01 02:30:00,2026-03-06 02:13:39.706962,SYN,2d1d6802aa202f438c6e6c3bf503b7f3,26.13,OK
e9919cf245116cc5bd66ffb876b92aa1,2026-01-01 02:30:00,2026-03-06 02:13:39.706962,SYN,f4a6677b1d3f506a70ee8dbff8ba0432,26.47,OK
5e33cdf859ea46e7088d5834edde5cb3,2026-01-01 02:30:00,2026-03-06 02:13:39.706962,SYN,c9b7dd9f1ce684143212dd7cb8921ae1,29.66,OK
7a50297070295c2d66e5ca6ecc8731d2,2026-01-01 02:30:00,2026-03-06 02:13:39.706962,SYN,4b406ab1e622274ceb8c44efd461566b,22.11,OK
234a3c842047f76f6fa8803f740c4ece,2026-01-01 02:30:00,2026-03-06 02:13:39.706962,SYN,86276b8bb99c4f60d158a14deaa9be52,6.11,OK
adbc7dd07624f2f5a10ac347b3e82037,2026-01-01 02:30:00,2026-03-06 02:13:39.706962,SYN,692edbb4a3f3880e20cf9b99be4ae06a,35.19,OK
c52a74eeaa52559fc5b8147c6f6ef36f,2026-01-01 02:30:00,2026-03-06 02:13:39.706962,SYN,2270696bc05a947fcdde0ab053f5d0d4,19.63,OK
7b77c43c2c75df6f32568deb07afebf6,2026-01-01 02:30:00,2026-03-06 02:13:39.706962,SYN,7150835ffa7fab485233d2cc2a50b432,17.79,OK
c9e0e9af64154fcf3dd343f8c6b9df75,2026-01-01 02:45:00,2026-03-06 02:13:39.706962,SYN,c67d2f165d3d8667d15caf78c5b46b13,20.34,OK
fad88d6f69074a7d68d65c964ef13306,2026-01-01 02:45:00,2026-03-06 02:13:39.706962,SYN,406bf20849972814ad99fa54c1fae622,20.62,OK
2614196cab2f7d5779544cdfcbf41d9d,2026-01-01 02:45:00,2026-03-06 02:13:39.706962,SYN,ce9fcd8a5920beacb4dc8d076fbfdb24,5.42,OK
65e5acedf56439404d8077287fdbbe68,2026-01-01 02:45:00,2026-03-06 02:13:39.706962,SYN,75c9327881ef637c30447f7427ebcb09,23.3,OK
959578c0ad7f74b1a7c03b64985ea967,2026-01-01 02:45:00,2026-03-06 02:13:39.706962,SYN,fcaf7e13f9424056db248b06af8414ff,33.25,OK
bc93a13748b70d18efb63905b4729a70,2026-01-01 02:45:00,2026-03-06 02:13:39.706962,SYN,b049943b5cc3a116105787518496d886,25.39,OK
44ae5b318b9fe3e1cf56c5850ceb22e2,2026-01-01 02:45:00,2026-03-06 02:13:39.706962,SYN,9440e2b16d4fae529d7612e5cd9c0598,11.19,OK
858fa9339f4ae3b19319e0c98471305a,2026-01-01 02:45:00,2026-03-06 02:13:39.706962,SYN,73177197774aa0296b119ce2c5444944,13.29,OK
5b22913ef76b5e85bb9a03f9d04ba78a,2026-01-01 02:45:00,2026-03-06 02:13:39.706962,SYN,3c0ddbd4eb08b90a92c134375178afbb,22.68,OK
5f04b36aab0c0147bd31c24e3ae00f1c,2026-01-01 02:45:00,2026-03-06 02:13:39.706962,SYN,616b010db631e4ff921b7e78e7a776d3,8.19,OK
e57bfce3281114298a81d8844c02947e,2026-01-01 03:00:00,2026-03-06 02:13:39.706962,SYN,87f60ca4b07e7f871e3becdc973b0d32,12.64,OK
6185fa7ea83b73ec408b03acd6227e63,2026-01-01 03:00:00,2026-03-06 02:13:39.706962,SYN,c50ea67be7d03bf4b402584fcbbce75b,30.21,OK
2db3c1b4a6a728394b7151200d0f3256,2026-01-01 03:00:00,2026-03-06 02:13:39.706962,SYN,6ddc850f04d8a490ac3b0d49b072e040,33.01,OK
13e28d2986c2587be9a5d54086a30e19,2026-01-01 03:00:00,2026-03-06 02:13:39.706962,SYN,a97ec2b0587de9ba147d72319dbe7f60,36.08,OK
a91009d7da53061afec1cd610e5e51fe,2026-01-01 03:00:00,2026-03-06 02:13:39.706962,SYN,caa58fe76cb54bbf465850134313d368,38.78,OK
05045e28f89c6a6eb450edf3f9ee64c1,2026-01-01 03:00:00,2026-03-06 02:13:39.706962,SYN,59913a452751a9d64e0a1b576805b173,23.45,OK
fad88d6f69074a7d68d65c964ef13306,2026-01-01 03:15:00,2026-03-06 02:13:39.706962,SYN,cbca3add133a485e12ba2ded8faa4f21,9.55,OK
65e5acedf56439404d8077287fdbbe68,2026-01-01 03:15:00,2026-03-06 02:13:39.706962,SYN,07e8ad124d2521b021df16e6c99dce36,31.78,OK
45e76642a4de442bd9111f8b74eacd14,2026-01-01 03:15:00,2026-03-06 02:13:39.706962,SYN,508bedca6e2f24e0faa43c85005ffdc7,26.22,EST
a721b0700153183ae83e8caecd243e74,2026-01-01 03:15:00,2026-03-06 02:13:39.706962,SYN,1eebde87bafc3f1f8cbe9e7b1b883708,27.31,OK
257610bbe23e3ed05ce395d4dd444000,2026-01-01 03:15:00,2026-03-06 02:13:39.706962,SYN,10bd1f841d8edce563ada60159b1fa9b,36.26,OK
5f04b36aab0c0147bd31c24e3ae00f1c,2026-01-01 03:15:00,2026-03-06 02:13:39.706962,SYN,62e528fdc266364f45dd0a5cb565bdcd,39.52,OK
4d312e7ec411692d4b12358b56ca02a3,2026-01-01 03:30:00,2026-03-06 02:13:39.706962,SYN,a8e7c7747a0ad7e93e6cfccf7a9285ed,33.59,OK
98acdfb4f24a3a0462f10ddabe3907e3,2026-01-01 03:30:00,2026-03-06 02:13:39.706962,SYN,767b10dbf44706620063038cde0ce269,38.55,OK
60ea0ee5078fe43fe08cd23410a4a1a5,2026-01-01 03:30:00,2026-03-06 02:13:39.706962,SYN,3042bd7a43775b017e25a5d506b8f58c,23.77,OK
ba87672ca630535a6bbedbcb20ea1438,2026-01-01 03:30:00,2026-03-06 02:13:39.706962,SYN,aae1b591677d34a060f5b2cb8f045b10,40.6,OK
ef89ddedc93a3aff0ac3bc0448630bcf,2026-01-01 03:30:00,2026-03-06 02:13:39.706962,SYN,d5c2a8aa29edea97e4b3d5e139c29490,13.84,OK
d50f9cc27ab3c0d2c75af2fd695c29b2,2026-01-01 03:45:00,2026-03-06 02:13:39.706962,SYN,0b9962036d19533062d68579680fade5,25.14,OK
b6bc2ff3f6c5421889a6e1e3232941aa,2026-01-01 03:45:00,2026-03-06 02:13:39.706962,SYN,a8f09879d927e3be77d5ccf83f31629c,33.73,OK
8d69f9d3ee1f8eeb40685ce2a2761e2b,2026-01-01 03:45:00,2026-03-06 02:13:39.706962,SYN,0d5034791c7836562e9593b97b94e1ec,14.95,OK
98acdfb4f24a3a0462f10ddabe3907e3,2026-01-01 03:45:00,2026-03-06 02:13:39.706962,SYN,c88c6b2626ef432d0386962e12416274,35.9,OK
a604382c4cf08bf6823c44c52a628a70,2026-01-01 03:45:00,2026-03-06 02:13:39.706962,SYN,e5a2393fa0c23d16c9d65036aac06bfd,39.82,OK
72488ac84e327635924936afc3d779e1,2026-01-01 03:45:00,2026-03-06 02:13:39.706962,SYN,0e0f52c6751cce0fac49f5bc3b102bcd,20.64,OK
39693f661154ab6ff4dfebbf107643cf,2026-01-01 04:00:00,2026-03-06 02:13:39.706962,SYN,3ee96d9cd1920514d72857853552ff74,7.55,OK
7b05a3419f4f431c2cbf4885124ca1dc,2026-01-01 04:00:00,2026-03-06 02:13:39.706962,SYN,30d53d702c35d6cb9ccbf69b1cc16b33,40.67,OK
bc93a13748b70d18efb63905b4729a70,2026-01-01 04:00:00,2026-03-06 02:13:39.706962,SYN,477dbbc82bd0004afedf5671a47fc103,28.69,OK
9ed67956571f4658ee9a6d6931d6a4cd,2026-01-01 04:00:00,2026-03-06 02:13:39.706962,SYN,70501f1d15e33b3303cc671a4178f66a,10.19,OK
0f989f77c634fa7fabc952ec7968e334,2026-01-01 04:15:00,2026-03-06 02:13:39.706962,SYN,3c478a559f64369f6a3d8bc840f26d54,24.74,OK
86f1b641a68961a0f1632121f0db743a,2026-01-01 04:15:00,2026-03-06 02:13:39.706962,SYN,e27d2f1c2055513cf9f399f843ec1bd5,34.41,OK
eeba3811cb57c92a6ea44968a4f97766,2026-01-01 04:15:00,2026-03-06 02:13:39.706962,SYN,9e687910dbbb1584163cfc9dcae9a858,25.86,OK
d50f9cc27ab3c0d2c75af2fd695c29b2,2026-01-01 04:30:00,2026-03-06 02:13:39.706962,SYN,39fef359c7a5836ec0850c89a155fdcd,31.21,OK
b6bc2ff3f6c5421889a6e1e3232941aa,2026-01-01 04:30:00,2026-03-06 02:13:39.706962,SYN,b950cd166f0319089a52a5347de218d4,27.67,OK
e18813137b3dcf1002b8a2118ad490a6,2026-01-01 04:30:00,2026-03-06 02:13:39.706962,SYN,204f0622b1ebbb3fb19fe9388a4295f4,9.15,OK
98acdfb4f24a3a0462f10ddabe3907e3,2026-01-01 04:30:00,2026-03-06 02:13:39.706962,SYN,a545b475776c24eaf2df3c940977e160,5.91,OK
800f55e8a57f35a25b70fd32b422bd8f,2026-01-01 04:30:00,2026-03-06 02:13:39.706962,SYN,e33b648658c5c81b63551cad1efc74c0,31.09,OK
86f1b641a68961a0f1632121f0db743a,2026-01-01 04:30:00,2026-03-06 02:13:39.706962,SYN,80884c705cd379552a3c6803eac05616,10.5,OK
eeba3811cb57c92a6ea44968a4f97766,2026-01-01 04:30:00,2026-03-06 02:13:39.706962,SYN,4c5539f4d73cb84074522d47bf4d3fc6,26.41,OK
ef89ddedc93a3aff0ac3bc0448630bcf,2026-01-01 04:30:00,2026-03-06 02:13:39.706962,SYN,907cd5bcea10e4095699b41abd284a6b,32.68,OK
98acdfb4f24a3a0462f10ddabe3907e3,2026-01-01 04:45:00,2026-03-06 02:13:39.706962,SYN,c9fe52a06a2db9c4e358c4ddef5a37ff,34.5,OK
f1ce828e1ac9557e02dc8ba772d394e1,2026-01-01 04:45:00,2026-03-06 02:13:39.706962,SYN,2f20fa5465fefcd46a29702123cecb1e,11.08,OK
bfb39e69696ec4a03cf7ab4c5ac50488,2026-01-01 05:15:00,2026-03-06 02:13:39.706962,SYN,d1aa17d138a59dbf46be805e70bdf922,23.23,OK
2db3c1b4a6a728394b7151200d0f3256,2026-01-01 05:15:00,2026-03-06 02:13:39.706962,SYN,21c6e04cf842677fa238f31087aa73c3,6.18,OK
e9919cf245116cc5bd66ffb876b92aa1,2026-01-01 05:15:00,2026-03-06 02:13:39.706962,SYN,fb501e6d84fbb9baa2ef435e8aff5d79,15.92,OK
a474410be9a439272665dca1281b7925,2026-01-01 05:15:00,2026-03-06 02:13:39.706962,SYN,8b38cf77818aac9f5d9792b73aa0f19e,16.21,OK
3b59c6bbad31327de76453a4150d8579,2026-01-01 05:15:00,2026-03-06 02:13:39.706962,SYN,59a26c29dda040d4e2b5ef35ee26f5b8,10.48,OK
69b3a5658ae467cd3f719c2f7edc1b68,2026-01-01 05:15:00,2026-03-06 02:13:39.706962,SYN,e6ba3424e1cb3f754addae76580e9104,22.98,OK
7a50297070295c2d66e5ca6ecc8731d2,2026-01-01 05:15:00,2026-03-06 02:13:39.706962,SYN,10f72eab181d3ead2d9f8bd004be00d0,12.15,OK
6ee372acc0312239e8ca73ea66a3229b,2026-01-01 05:15:00,2026-03-06 02:13:39.706962,SYN,cf95bda15bf40581b6f744136aca1129,22.0,EST
05045e28f89c6a6eb450edf3f9ee64c1,2026-01-01 05:15:00,2026-03-06 02:13:39.706962,SYN,39a514c71c0f7c70b2ba273aa4dadb0a,15.01,OK
6fdef3613dccbec4fccfdc5d257064cf,2026-01-01 05:15:00,2026-03-06 02:13:39.706962,SYN,1444e9d1c5d2ed1a8c48ec83f6d89dfb,16.37,OK
1913f4f46a37fa8b2ada0b716195eb61,2026-01-01 05:15:00,2026-03-06 02:13:39.706962,SYN,9874b9af51656527d7049486520367ff,23.48,OK
e4897e705305eda186d7d51ecb1d78f2,2026-01-01 05:30:00,2026-03-06 02:13:39.706962,SYN,9a4a2cfd0540135fd67412c2c97026cc,18.73,OK
234a3c842047f76f6fa8803f740c4ece,2026-01-01 05:30:00,2026-03-06 02:13:39.706962,SYN,821e7742fafe9022d4cf26cdf39c2deb,40.03,OK
c52a74eeaa52559fc5b8147c6f6ef36f,2026-01-01 05:30:00,2026-03-06 02:13:39.706962,SYN,cea7a712a935eb3191bc6f98aef96df0,6.29,OK
6fdef3613dccbec4fccfdc5d257064cf,2026-01-01 05:30:00,2026-03-06 02:13:39.706962,SYN,75e9e23920ef5a8558a5fc26b59a7af6,37.61,OK
d69f262c7171f570f7e0cbff89912137,2026-01-01 05:30:00,2026-03-06 02:13:39.706962,SYN,cbff4ea805b347d629545c954ead59ba,34.47,OK
1913f4f46a37fa8b2ada0b716195eb61,2026-01-01 05:30:00,2026-03-06 02:13:39.706962,SYN,541de5a13cf94206b5cffb86eaf0b403,8.92,OK
7a7393f56969bf15cbef4ff1b58b29e5,2026-01-01 05:45:00,2026-03-06 02:13:39.706962,SYN,f3fd8d2f00f89a90a61afd34b05b47a9,31.25,OK
351a911993585e574fd47f4454eb843e,2026-01-01 05:45:00,2026-03-06 02:13:39.706962,SYN,4db6c46ceb9b640837ea868079be5bac,10.78,OK
878c944000fcf62ac94155d8ecf881d0,2026-01-01 05:45:00,2026-03-06 02:13:39.706962,SYN,666db2178e1acc822bfdd47a17f246b7,20.21,OK
05c70022dc4af59ad2f14d958f81d56c,2026-01-01 05:45:00,2026-03-06 02:13:39.706962,SYN,6633a82e5ecf7000145e0b02ea4ebcc6,22.59,OK
2614196cab2f7d5779544cdfcbf41d9d,2026-01-01 00:00:00,2026-03-06 02:13:39.706962,SYN,71c3cfe008ab659087716f3164713899,14.66,EST
a984375cb0e0b90afeeafac64e24c79d,2026-01-01 00:00:00,2026-03-06 02:13:39.706962,SYN,817b685f7dca8eae573b398694e4b0f0,12.25,OK
959578c0ad7f74b1a7c03b64985ea967,2026-01-01 00:00:00,2026-03-06 02:13:39.706962,SYN,3fca26dc74ee0d39d21dfc94bf13ec11,39.14,OK
7b05a3419f4f431c2cbf4885124ca1dc,2026-01-01 00:00:00,2026-03-06 02:13:39.706962,SYN,9fcad4cedeacdbf6e4eac87d6fccab53,10.64,EST
9ed67956571f4658ee9a6d6931d6a4cd,2026-01-01 00:00:00,2026-03-06 02:13:39.706962,SYN,3ef1831973014231451cd3fdedb5d832,27.63,OK
68612cb4f2cfa892f9939529deede8f7,2026-01-01 00:00:00,2026-03-06 02:13:39.706962,SYN,0f058793bfc882b30f62ad76ab5b6c76,10.62,OK
257610bbe23e3ed05ce395d4dd444000,2026-01-01 00:00:00,2026-03-06 02:13:39.706962,SYN,bc79940ed806528c4eb80b5f699a5a18,28.61,OK
fade435388a09e7bb13e69ce89053d12,2026-01-01 00:00:00,2026-03-06 02:13:39.706962,SYN,be7a96bee3d05e1009026d1077748e23,33.84,OK
d50f9cc27ab3c0d2c75af2fd695c29b2,2026-01-01 00:15:00,2026-03-06 02:13:39.706962,SYN,b7a168bd62da4cab2f542f73b1edcdbe,35.67,OK
e18813137b3dcf1002b8a2118ad490a6,2026-01-01 00:15:00,2026-03-06 02:13:39.706962,SYN,ce7089e3763765a7acc3ad6d796daaf6,13.68,OK
e4897e705305eda186d7d51ecb1d78f2,2026-01-01 00:30:00,2026-03-06 02:13:39.706962,SYN,4230a211c623cf7a20d74fd0c8d9b0b5,20.93,OK
a474410be9a439272665dca1281b7925,2026-01-01 00:30:00,2026-03-06 02:13:39.706962,SYN,c3a18953dda1add23f4c97a3f1f90f61,27.01,OK
bb5d3837bd63b111e7d3a744843ba692,2026-01-01 00:30:00,2026-03-06 02:13:39.706962,SYN,583077f2482dcd48823e12d3d0700dd7,34.2,OK
c52a74eeaa52559fc5b8147c6f6ef36f,2026-01-01 00:30:00,2026-03-06 02:13:39.706962,SYN,a3c30e94574d8cf94bad343d352dbec4,37.15,OK
0f55629e27434687cc60fff810aed046,2026-01-01 00:30:00,2026-03-06 02:13:39.706962,SYN,336115a1d922b3f61cf9dbeecfefdac1,13.85,OK
a5a8b56241675cad003bb83e2c551c88,2026-01-01 00:45:00,2026-03-06 02:13:39.706962,SYN,41adc79566e60ff65757f08b5aa4939d,28.24,OK
86f1b641a68961a0f1632121f0db743a,2026-01-01 00:45:00,2026-03-06 02:13:39.706962,SYN,db7bcb117f5f65d3095261630617787d,34.81,OK
d459652144373eb7f83c2b11cca2d317,2026-01-01 00:45:00,2026-03-06 02:13:39.706962,SYN,76ab7863dc28a291f4f7e286354c56f5,12.66,OK
f6df604b8cd6ef1a9238d36aef30755b,2026-01-01 01:00:00,2026-03-06 02:13:39.706962,SYN,4ba0d02648a8207e267d2f232a2b703d,27.16,OK
2614196cab2f7d5779544cdfcbf41d9d,2026-01-01 01:00:00,2026-03-06 02:13:39.706962,SYN,6566f1b31a8807814c3f780dfc433a54,37.23,OK
a984375cb0e0b90afeeafac64e24c79d,2026-01-01 01:00:00,2026-03-06 02:13:39.706962,SYN,1515b24dcc3c54bfd51a017179dcc7fa,35.71,OK
5b22913ef76b5e85bb9a03f9d04ba78a,2026-01-01 01:00:00,2026-03-06 02:13:39.706962,SYN,23d745d4c878f00e53a45ce4468b822b,38.62,OK
257610bbe23e3ed05ce395d4dd444000,2026-01-01 01:00:00,2026-03-06 02:13:39.706962,SYN,e04a9503daec0f197fc2ba13a7fd9696,28.13,OK
2614196cab2f7d5779544cdfcbf41d9d,2026-01-01 01:15:00,2026-03-06 02:13:39.706962,SYN,7b335cd1db0c4432fcd2a48497d63c82,22.73,EST
7b05a3419f4f431c2cbf4885124ca1dc,2026-01-01 01:15:00,2026-03-06 02:13:39.706962,SYN,33e6a84e92667f374a3775e81f64724e,32.88,OK
45e76642a4de442bd9111f8b74eacd14,2026-01-01 01:15:00,2026-03-06 02:13:39.706962,SYN,f7f239d869403dc788c8fb7b7782469a,39.17,OK
